2.2295975355608992,0.08947535726314103,0.65
2.219307416580574,0.09360363018246656,0.656
2.2089117445198916,0.09786148104073367,0.662
2.198407907350311,0.10225164020514534,0.668
2.187793180247197,0.1067769381145712,0.674
2.1770647183052576,0.11144031314535824,0.68
2.1662195486434115,0.11624482006647903,0.686
2.155254561834869,0.12119363914861495,0.6920000000000001
2.144166502590038,0.1262900859999829,0.6980000000000001
2.1329519596104864,0.13153762221109846,0.7040000000000001
2.121607354521507,0.1369398669015062,0.71
2.1101289297781434,0.14250060927399114,0.716
2.098512735425339,0.14822382229626482,0.722
2.0867546145758595,0.15411367764693906,0.728
2.074850187450169,0.16017456208218228,0.734
2.062794833799451,0.16641109540240523,0.74
2.050583673506121,0.17282815022519898,0.746
2.0382115451244345,0.17943087380245307,0.752
2.0256729820863733,0.18622471215702902,0.758
2.012962186253513,0.1932154368588279,0.764
2.000072998442574,0.20040917481306103,0.77
1.9869988654890194,0.20781244149692826,0.776
1.973732803336767,0.2154321781570797,0.782
1.9602673555501513,0.2232757935723045,0.788
1.9465945465325232,0.2313512110974811,0.794
1.9327058285996979,0.23966692184109026,0.8
1.9185920218893695,0.24823204499562834,0.806
1.9042432458815222,0.2570563965463257,0.812
1.8896488410490886,0.2661505678393734,0.8180000000000001
1.8747972788386058,0.2755260158103194,0.8240000000000001
1.859676057778749,0.285195167075152,0.8300000000000001
1.84427158300553,0.29517153859568857,0.8360000000000001
1.8285690258428815,0.30546987828093347,0.8420000000000001
1.812552159240363,0.316106329723008,0.8480000000000001
1.7962031637826195,0.32709862635340775,0.8540000000000001
1.779502397559344,0.33846632173114166,0.86
1.76242812129539,0.350231064563456,0.866
1.744956167609508,0.36241692959098304,0.872
1.7270595398380713,0.3750508189012232,0.878
1.708707921145086,0.3881629529493811,0.884
1.689867068069384,0.4017874771359441,0.89
1.6704980533602745,0.41596321908995126,0.896
1.6505563095630296,0.4307346451968735,0.902
1.6299904051673673,0.4461530845581428,0.908
1.6087404556875355,0.4622783180140492,0.914
1.5867360268655828,0.47918067503851663,0.92
1.5638933160126416,0.496943852491252,0.926
1.5401112819366498,0.5156687847790224,0.932
1.5152661996841716,0.5354790891985376,0.9380000000000001
1.4892037766227424,0.5565289499347913,0.9440000000000001
1.4617273437569773,0.5790149268217504,0.95
1.4325794295164622,0.603194381627559,0.956
1.4014115210220872,0.6294157168577229,0.962
1.3677311733802915,0.658171266527084,0.968
1.330801441896543,0.6901978640092388,0.974
1.2894263906783008,0.726691333493441,0.98
1.241408797921197,0.7698487847552651,0.986
1.1817222961439318,0.8246964729759285,0.992
1.050283088825793,1.0502830888259134,0.998
